stationId,wdId,altName,region,lat,long,yFounded,yRenewed,Bibliographie,year,person,choir
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Heinrich_JF,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Heinrich_ME,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Hallbeck_JC,W
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1844,1843.0,Schärf_CG,L
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Hallbeck_HP,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Hallbeck_JC,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Lemmerz_A,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Lemmerz_J,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Stein_JJF,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Stein_AL,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Sondermann_CG,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Sondermann_AS,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Brauer_PH,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Brauer_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Schopmann_HB,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Schopmann_HMA,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Franke_CF,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Franke_TC,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Küster_CA,L
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Kohrhammer_XX,W
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1840,1839.0,Hallbeck_G_XX,L
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Hallbeck_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Hallbeck_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Sondermann_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Sondermann_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Brauer_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Brauer_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Schoppmann_XX,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,Schoppmann_XY,V
Genadendal,,Gnadenthal,Südafrika,-34.03333333333333,19.55,1736,1792,NBG_1841,1840.0,deFries_XX,V
